Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
3648456,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,5.695.2002,Kilogramos,Tuxpan,Malasia,Malasia,,,Original,,,,,4,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648179,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,16.200.0000,Kilogramos,Tuxpan. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648178,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Atotonilco El Alto. Cuautla. Mazamitla. San Gabriel. Tapalpa. Zapotiltic. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648177,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Atotonilco El Alto. Cuautla. Mazamitla. San Gabriel. Tapalpa. Zapotiltic. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648176,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,1.898.4000,Kilogramos,Zapotlán El Grande,Panamá,Panamá,,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648175,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,16.830.0000,Kilogramos,Atotonilco El Alto. Cuautla. San Gabriel. Tapalpa. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648173,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,17.920.0000,Kilogramos,Arandas. Cuautla. La Manzanilla De La paz. Mazamitla. Quitupan. Tapalpa. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648169,AVO SELECT S.A. DE C.V.,2023/02/11,Internacional,UV-010822-16-VMRE-007-297-0049-23,Aguacate,Hass,,18.260.8008,Kilogramos,Gómez Farías. Quitupan. Tecalitlán. Tepatitlán De Morelo. Zapotiltic,Japón,Kobe,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,Conrado Alonso Sandoval,SIAR A.C.
3648167,AVO SELECT S.A. DE C.V.,2023/02/11,Internacional,UV-010822-16-VMRE-007-297-0050-23,Aguacate,Hass,,18.170.4004,Kilogramos,Mazamitla. Quitupan. San Gabriel. Tecalitlán. Tepatitlán De Morelo. Zapotiltic,Japón,Kobe,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,Conrado Alonso Sandoval,SIAR A.C.
3648166,AVO SELECT S.A. DE C.V.,2023/02/11,Internacional,UV-010822-16-VMRE-007-297-0051-23,Aguacate,,,19.200.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Tecalitlán. Zapotiltic,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,Conrado Alonso Sandoval,SIAR A.C.
3648165,AVO SELECT S.A. DE C.V.,2023/02/11,Internacional,UV-010822-16-VMRE-007-297-0079-23,Aguacate,,,15.876.0000,Kilogramos,San Gabriel,España,Malaga,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Miriam Crisostomo Simón,SIAR A.C.
3648161,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,5.062.3999,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648160,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,2.531.2000,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648159,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,3.164.0000,Kilogramos,Zapotlán El Grande,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648158,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,3.164.0000,Kilogramos,Tuxpan,Kuwait,Kuwait,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648157,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,6.100.7998,Kilogramos,Tuxpan,Malasia,Malasia,,,Original,,,,,4,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648156,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/11,Internacional,-,Aguacate,Hass,,3.164.0000,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648155,AVOEXPORT AGUILAR S.A. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,2.940.0000,Kilogramos,Zapotlán El Grande,Reino de Bahréin,Bahrein,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648153,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,20.800.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Sayula. Zapotiltic,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648152,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,19.646.4004,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotiltic,Japón,Tokio,,,Original,,,,,1,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648151,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/11,Internacional,UV-010822-12-VMRE-007-290-0061-23,Aguacate,Hass,,17.760.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotiltic. Zapotlán El Grande,Canadá,Vancouver ,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,Angel Quezadas Gomez,SIAR A.C.
230012492,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,California,,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012491,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,20.397.1992,Kilogramos,San Gabriel. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012488,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,20.110.8008,Kilogramos,San Gabriel. Tapalpa. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012482,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012480,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,18.394.0996,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Edinburg,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012478,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012443,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,18.140.0000,Kilogramos,San Gabriel. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230012437,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/11,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,San Gabriel. Zapotiltic. Zapotlán El Grande,Estados Unidos,Illinois,Chicago,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
0012483,AVO SELECT S.A. DE C.V.,2023/02/11,Internacional,UV-010822-16-VMRE-007-297-0080-23,Aguacate,Hass,,20.072.0000,Kilogramos,Arandas. Concepción De Buenos Aires. San Gabriel. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Miriam Crisostomo Simón,SIAR A.C.
0012364,AVO SELECT S.A. DE C.V.,2023/02/11,Internacional,UV-010822-16-VMRE-007-297-0078-23,Aguacate,Hass,,18.080.0000,Kilogramos,Arandas. Concepción De Buenos Aires. San Gabriel. Zapotiltic,Estados Unidos,California,Oxnard,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Miriam Crisostomo Simón,SIAR A.C.
3648853,AVO SELECT S.A. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-297-0048-23,Aguacate,,,21.120.0000,Kilogramos,Atoyac. Concepción De Buenos Aires. Gómez Farías. Mazamitla. San Gabriel,Francia,Cavaillon,,,Original,,,,,2,3,Europa,Roberto Medina Lara,Conrado Alonso Sandoval,SIAR A.C.
3648852,AVO SELECT S.A. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-297-0047-23,Aguacate,,,21.120.0000,Kilogramos,Atoyac. Concepción De Buenos Aires. Gómez Farías. Mazamitla. San Gabriel,Francia,Cedex,,,Original,,,,,2,3,Europa,Roberto Medina Lara,Conrado Alonso Sandoval,SIAR A.C.
3648450,FRESHJAL S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.976.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Cuautla. Mazamitla. Tonila. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648449,FRESHJAL S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.976.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Tonila. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648448,FRESHJAL S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.136.0000,Kilogramos,Arandas. Concepción De Buenos Aires. Cuautla. San Gabriel. Tonila. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648446,FRESHJAL S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.920.0000,Kilogramos,Arandas. Concepción De Buenos Aires. San Gabriel. Tonila. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648445,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-290-0058-23,Aguacate,Hass,,17.952.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Zapotiltic. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,Angel Quezadas Gomez,SIAR A.C.
3648150,AVO SELECT S.A. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-297-0046-23,Aguacate,Hass,,21.568.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel,Francia,Cavaillon,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,Conrado Alonso Sandoval,SIAR A.C.
3647345,GRUPO EMPAQUE ROQUIN S.A. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,17.628.0000,Kilogramos,Mazamitla. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647341,AVO SELECT S.A. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-297-0073-23,Aguacate,Hass,,17.028.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Quitupan. San Gabriel. Tamazula De Gordiano. Tecalitlán. Tepatitlán De Morelo. Zapotiltic. Zapotlán El Grande,Canadá,Quebec,,,Original,,,,,3,2,América,Sandra Barrera Robles,Miriam Crisostomo Simón,SIAR A.C.
3453722,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,,,16.200.0000,Kilogramos,Tuxpan. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Rosalia Trejo Díaz,DESCONOCIDO,DESCONOCIDO
3453720,FRESHJAL S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,,,18.688.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Tonila. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,DESCONOCIDO,DESCONOCIDO
3453719,FRESHJAL S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,,,18.248.0000,Kilogramos,Atotonilco El Alto. Concepción De Buenos Aires. Cuautla. San Gabriel. Tonila. Zapotiltic. Zapotlán El Grande,Japón,Kobe,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,DESCONOCIDO,DESCONOCIDO
3453718,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/02/10,Internacional,-,Aguacate,,,17.340.0000,Kilogramos,Gómez Farías. Mazamitla. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Rosalia Trejo Díaz,DESCONOCIDO,DESCONOCIDO
3453717,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-290-0059-23,Aguacate,,,18.160.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Zapotiltic. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Angel Quezadas Gomez,SIAR A.C.
3453716,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-290-0060-23,Aguacate,,,18.720.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Zapotiltic. Zapotlán El Grande,Japón,Tokio,,,Original,,,,,1,4,Asia,Rosalia Trejo Díaz,Angel Quezadas Gomez,SIAR A.C.
230012268,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.004.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012236,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,19.046.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotiltic,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012229,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,19.575.1992,Kilogramos,Arandas. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230012228,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/10,Internacional,-,Aguacate,,,19.919.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Sayula. Zapotiltic,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Rosalia Trejo Díaz,DESCONOCIDO,DESCONOCIDO
230012104,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230012084,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,21.121.5996,Kilogramos,Arandas. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
230012059,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/10,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
0012008,AVOCADOS AGUIRRE S.A. DE C.V.,2023/02/10,Internacional,UV-010822-16-VMRE-007-369-0014-23,Aguacate,Hass,,19.888.0000,Kilogramos,Gómez Farías,Estados Unidos,California,Chula Vista,,Original,,,,,4,2,América,Roberto Medina Lara,Carlos Borja Ávila,SIAR A.C.
3648849,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/09,Internacional,-,Aguacate,,,4.604.0000,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
3648444,AVO SELECT S.A. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-297-0072-23,Aguacate,Hass,,17.340.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Quitupan. San Gabriel. Tamazula De Gordiano. Tecalitlán. Tepatitlán De Morelo. Zapotiltic,Canadá,Ontario,,,Original,,,,,3,2,América,Jessica Cuevas Domínguez,Miriam Crisostomo Simón,SIAR A.C.
3648443,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,19.144.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648442,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,17.028.0000,Kilogramos,Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648441,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,19.200.0000,Kilogramos,Zapotlán El Grande,Japón,Kioto,,,Original,,,,,1,4,Asia,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648436,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/09,Internacional,-,Aguacate,Hass,,1.898.4000,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
3648435,AVO SELECT S.A. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-297-0071-23,Aguacate,Hass,,7.200.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. San Gabriel. Zapotlán El Grande,España,Malaga,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,Miriam Crisostomo Simón,SIAR A.C.
3648149,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-290-0057-23,Aguacate,Hass,,17.880.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. San Gabriel. Zapotiltic. Zapotlán El Grande,Canadá,Toronto,,,Original,,,,,3,2,América,Karen Itzel Rivera Turiján,Angel Quezadas Gomez,SIAR A.C.
3648147,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/09,Internacional,-,Aguacate,Hass,,1.898.4000,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648146,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/09,Internacional,-,Aguacate,Hass,,7.593.8999,Kilogramos,Tuxpan,Singapur,Singapur,,,Original,,,,,4,4,Asia,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648145,FRESHJAL S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Concepción De Buenos Aires. Cuautla. Mazamitla. Tonila. Zapotiltic. Zapotlán El Grande,Francia,Cedex,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3648144,FRESHJAL S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Concepción De Buenos Aires. Mazamitla. Tonila. Zapotiltic. Zapotlán El Grande,Francia,Cedex,,,Original,,,,,2,3,Europa,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
3647340,AVO SELECT S.A. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-297-0069-23,Aguacate,Hass,,6.804.0000,Kilogramos,San Gabriel,España,Malaga,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Miriam Crisostomo Simón,SIAR A.C.
3647339,AVO SELECT S.A. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-297-0070-23,Aguacate,Hass,,11.182.5000,Kilogramos,San Gabriel,España,Malaga,,,Original,,,,,2,3,Europa,Sandra Barrera Robles,Miriam Crisostomo Simón,SIAR A.C.
3647338,AVO PARADISE DEL SUR S.A. DE C.V. Y/O DAVID ARROYO JACOBO,2023/02/09,Internacional,-,Aguacate,Hass,,6.328.0000,Kilogramos,Tuxpan,Emiratos Árabes Unidos,Dubai,,,Original,,,,,4,1,Medio Oriente,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
3647337,ELISEO MARQUEZ CHAVEZ Y/O AGUACATES D' ELISEOS S.A,2023/02/09,Internacional,-,Aguacate,Hass,,16.830.0000,Kilogramos,Concepción De Buenos Aires. Gómez Farías. Mazamitla. Zapotlán El Grande,Canadá,Ontario,,,Original,,,,,3,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230011850,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/09,Internacional,-,Aguacate,,,17.176.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Sayula. Zapotiltic,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Rosalia Trejo Díaz,DESCONOCIDO,DESCONOCIDO
230011762,MEVI AGUACATES DE CALIDAD S.A. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,19.888.0000,Kilogramos,Concepción De Buenos Aires. San Gabriel. Sayula. Zapotiltic,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230011756,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,18.004.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
230011700,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,,,21.548.0000,Kilogramos,Arandas. Zapotiltic,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Roberto Medina Lara,DESCONOCIDO,DESCONOCIDO
230011697,GRUPO AGUACATERO LOS CERRITOS S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,20.866.0000,Kilogramos,Arandas. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Sandra Barrera Robles,DESCONOCIDO,DESCONOCIDO
230011635,GRUPO DG FRESH S. DE R.L. DE C.V.,2023/02/09,Internacional,-,Aguacate,Hass,,18.080.0000,Kilogramos,Zapotlán El Grande,Estados Unidos,Texas,Pharr,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,DESCONOCIDO,DESCONOCIDO
0011761,AVOCADOS AGUIRRE S.A. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-369-0013-23,Aguacate,Hass,,19.888.0000,Kilogramos,Gómez Farías,Estados Unidos,California,Chula Vista,,Original,,,,,4,2,América,Jessica Cuevas Domínguez,Carlos Borja Ávila,SIAR A.C.
0011621,AVOCADOS DE JALISCO SAPI DE R.L. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-290-0056-23,Aguacate,Hass,,22.706.1992,Kilogramos,Concepción De Buenos Aires. San Gabriel. Zapotiltic. Zapotlán El Grande,Estados Unidos,Texas,Laredo,,Original,,,,,4,2,América,Karen Itzel Rivera Turiján,Angel Quezadas Gomez,SIAR A.C.
0011619,AVOCADOS AGUIRRE S.A. DE C.V.,2023/02/09,Internacional,UV-010822-16-VMRE-007-369-0012-23,Aguacate,Hass,,19.888.0000,Kilogramos,Gómez Farías. San Gabriel,Estados Unidos,California,Chula Vista,,Original,,,,,4,2,América,Roberto Medina Lara,Carlos Borja Ávila,SIAR A.C.
3648434,FRESHJAL S. DE R.L. DE C.V.,2023/02/08,Internacional,-,Aguacate,Hass,,20.592.0000,Kilogramos,Concepción De Buenos Aires. Cuautla. Mazamitla. Tonila. Zapotlán El Grande,Francia,Cedex,,,Original,,,,,2,3,Europa,Jessica Cuevas Domínguez,DESCONOCIDO,DESCONOCIDO
